,medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tolls_amount,total_amount,tip_amount,tipped,tip_class
8593,06A38297515E1320AE12B85258FA27B6,06252BC4885163E83E55CDB4C95FCF67,VTS,1  ,""""" ",2013-08-08 13:50:00,2013-08-08 14:02:00,1,720,1.78,-73.980156,40.765388,-73.974899,40.747784,CSH,10.0,0.0,0.5,0.0,10.5,0.0,0,0
8594,F696855822217C42E8872CD817C0EAD8,2A659DF41745AEED6AAE562985C782AD,CMT,1  ,N  ,2013-06-10 08:30:08,2013-06-10 09:31:32,3,3683,9.6,-73.862717,40.768864,-73.977753,40.75985,CRD,43.5,0.0,0.5,5.33,56.33,7.0,1,2
8595,3D2EEAE75C006EE56FD161CF35AFC431,7EA4EA1A58B736430C3DDD4A87E88085,CMT,1  ,N  ,2013-02-28 20:47:36,2013-02-28 21:07:10,1,1174,10.1,-73.870781,40.773659,-73.972061,40.757332,CRD,29.5,0.5,0.5,0.0,40.5,10.0,1,2
8596,9AC88BB4F00373488FA9A825AAC713B4,6BA8BF01DBA4682E21F57955E89542CD,VTS,1  ,""""" ",2013-03-12 08:29:00,2013-03-12 08:52:00,1,1380,5.37,-73.972069,40.756844,-74.006767,40.705872,CRD,21.5,0.0,0.5,0.0,25.0,3.0,1,1
8597,CC6FDF869195BBD5C7C6589AD116258B,CFC845A3A973D87EAB2449AFBB840F87,CMT,1  ,N  ,2013-09-04 15:42:49,2013-09-04 16:01:33,1,1124,2.7,-73.954231,40.781544,-73.972458,40.748856,CSH,13.5,0.0,0.5,0.0,14.0,0.0,0,0
8598,73039762E0F4B253E25F5E1443F747E7,947188A407BD268A1EBA0DBEE0ACF928,VTS,1  ,""""" ",2013-05-16 07:25:00,2013-05-16 07:29:00,6,240,0.75,-73.9589,40.799625,-73.966881,40.803818,CRD,5.0,0.0,0.5,0.0,7.0,1.5,1,1
8599,5AFC00B794E25E0ECCA51DFEAE760519,713ADA65D2B8D38210208FE928A0EF38,CMT,1  ,N  ,2013-02-27 08:02:27,2013-02-27 08:19:36,1,1029,3.0,-74.00103,40.746616,-73.96479,40.763943,CRD,14.0,0.0,0.5,0.0,17.0,2.5,1,1
8600,C8BC04755429D80D0FFBEABF39419C64,05C43E3ED5AFD992D151EF78E747A23B,VTS,1  ,""""" ",2013-12-01 00:55:00,2013-12-01 00:59:00,1,240,2.01,-73.96373,40.710587,-73.990623,40.719166,CRD,7.5,0.5,0.5,0.0,9.5,1.0,1,1
8601,CB6ED0A5B66D92365B267EAF798B2AB7,14B62738A5C91F19B905D63AB4C5041A,VTS,1  ,""""" ",2013-11-15 07:35:00,2013-11-15 07:57:00,1,1320,7.75,-73.873367,40.774044,-73.953392,40.788269,CRD,24.5,0.0,0.5,5.33,36.3,5.97,1,2
8602,CF8E3BDEF8A9DA2393BF0955F9700F0B,CD758AC86CCD5F2B04CA543CC24BE3EE,CMT,1  ,N  ,2013-09-28 16:51:11,2013-09-28 17:03:36,2,744,1.8,-73.985039,40.674648,-73.996414,40.690861,CSH,10.5,0.0,0.5,0.0,11.0,0.0,0,0
8603,9FC9EEF8C4100CFC450BF910BF5F860C,4586548E2A425385C7C877015CFE655E,CMT,1  ,N  ,2013-05-17 06:48:54,2013-05-17 06:55:47,1,411,1.9,-73.975807,40.787956,-73.978973,40.764172,CSH,8.0,0.0,0.5,0.0,8.5,0.0,0,0
8604,B5AAD925E9F6366BEFFA3B2BE8EAA87C,91E4F6075AF06A089E27AE18DA1BABDF,VTS,1  ,""""" ",2013-12-04 10:48:00,2013-12-04 11:03:00,1,900,2.01,-73.982224,40.751766,-73.984047,40.764835,CRD,11.0,0.0,0.5,0.0,13.7,2.2,1,1
8605,3C91D87EA60B8770E5DD4417FB49940A,AE49AB14431B77078D7BE143A25DEE1A,VTS,1  ,""""" ",2013-12-07 21:04:00,2013-12-07 21:12:00,3,480,1.25,-73.971893,40.763538,-73.954636,40.765442,CSH,8.0,0.5,0.5,0.0,9.0,0.0,0,0
8606,6373134F437754349E903E06FC4CC39C,3E9E50B7151EB63A730CE1EC7CFE393E,CMT,1  ,N  ,2013-04-22 11:18:29,2013-04-22 11:25:28,1,419,1.0,-73.993698,40.74192,-74.005554,40.738117,CRD,6.5,0.0,0.5,0.0,8.0,1.0,1,1
8607,695EFF17A97F304153FDBA7708A870E1,69DA9657624BD61AB7B6453A1BE26944,VTS,1  ,""""" ",2013-11-30 10:42:00,2013-11-30 10:54:00,1,720,2.74,-73.976997,40.780041,-73.970222,40.752525,CRD,11.5,0.0,0.5,0.0,14.3,2.3,1,1
8608,60138D689527281AF0680AFF5564E549,FFFC8985B6B37B60AE71741C01AC423A,CMT,1  ,N  ,2013-05-04 16:00:26,2013-05-04 16:15:02,1,875,3.3,-73.94883,40.779247,-73.977173,40.777603,CRD,13.0,0.0,0.5,0.0,16.2,2.7,1,1
8609,B4A29A1D0FEAB6CB015BEE6C6008F181,C4C8145D42D3FFF2F4B372FD617272E2,VTS,1  ,""""" ",2013-09-26 06:13:00,2013-09-26 06:27:00,1,840,3.2,-73.989235,40.723072,-73.990616,40.756142,CRD,13.0,0.0,0.5,0.0,16.1,2.6,1,1
8610,E7AF144D23A7CCBA024A90C42DB96C0B,1DBEBFDDCD9679ED9A68DBCA26EE367B,CMT,1  ,N  ,2013-10-15 23:12:25,2013-10-15 23:25:56,2,810,2.5,-73.975121,40.782555,-73.975594,40.782974,CRD,12.0,0.5,0.5,0.0,15.6,2.6,1,1
8611,0F8A3D231CE29A1CE8992D51F6977199,34E7B4B51D932DE57CFCB13165619A00,VTS,1  ,""""" ",2013-09-07 11:18:00,2013-09-07 11:24:00,2,360,1.81,-74.008072,40.722485,-74.007751,40.747017,CSH,8.0,0.0,0.5,0.0,8.5,0.0,0,0
8612,44ED08C48C4AB0DA9301E3F7BBE05256,532CA99D2542D713C2243593F2A889A2,CMT,1  ,N  ,2013-03-26 21:10:42,2013-03-26 21:12:49,1,127,0.5,-74.008415,40.736984,-74.007317,40.743214,CRD,4.0,0.5,0.5,0.0,6.0,1.0,1,1
8613,4F68041F5553F95AC609D64F63FA709C,FA20332B82D5B9C5A7B6DCA8046AA7BD,CMT,1  ,N  ,2013-03-28 17:52:43,2013-03-28 18:07:40,1,896,1.4,-73.996704,40.752884,-73.984299,40.739555,CSH,11.0,1.0,0.5,0.0,12.5,0.0,0,0
8614,FDFAB054473C15946DFDA6E6B0558390,2BE7F9EE8615B9DC71AC70AFEB5A8C97,VTS,1  ,""""" ",2013-01-25 01:21:00,2013-01-25 01:24:00,5,180,0.58,-73.998352,40.740551,-74.003883,40.737453,CRD,4.0,0.5,0.5,0.0,5.9,0.9,1,1
8615,CCFA403CD3F573BDFA9CB3AA04AE273D,29CE2487F0233D035EF8850F20BF8189,CMT,1  ,N  ,2013-03-17 01:34:31,2013-03-17 01:47:20,1,768,6.2,-73.979347,40.682346,-73.939377,40.72361,CRD,19.0,0.5,0.5,0.0,24.0,4.0,1,1
8616,1354F44EAEDF475B489A1E5D972FF9AC,DDCC2F0045311135CEE2B0F1BC044D9B,VTS,1  ,""""" ",2013-07-20 20:43:00,2013-07-20 20:46:00,1,180,0.61,-73.986938,40.771416,-73.989067,40.776993,CSH,4.0,0.5,0.5,0.0,5.0,0.0,0,0
8617,C2B48FE1ED15833D27B8C44667DDB878,B2DE71E149DFD1CF2CE9DD8C028097DF,CMT,1  ,N  ,2013-01-31 01:12:23,2013-01-31 01:23:51,1,687,2.6,-74.005623,40.740643,-73.976692,40.751602,CSH,10.5,0.5,0.5,0.0,11.5,0.0,0,0
8618,ABA981873E0F022AB1BB36EA1A6D7DEE,12A3512B65751D111DECF1DD7C0E4828,CMT,1  ,N  ,2013-08-20 20:07:18,2013-08-20 20:19:22,1,723,3.3,-73.987846,40.740498,-73.961426,40.779423,CSH,13.0,0.5,0.5,0.0,14.0,0.0,0,0
8619,5BA71AC6789824B613C8BEF0A61BD6AB,0BB6EDE86969525491B06031E8460F41,VTS,1  ,""""" ",2013-07-31 23:43:00,2013-07-31 23:47:00,1,240,0.71,-73.991623,40.726826,-73.992226,40.735298,CRD,5.0,0.5,0.5,0.0,7.0,1.0,1,1
8620,5B62D8FBD6D3B58865FBE185D91A4688,53EF61EF20DB87A4F457FDD4F1350FA3,VTS,1  ,""""" ",2013-07-14 11:57:00,2013-07-14 12:07:00,5,600,1.38,-73.98613,40.758453,-73.975349,40.752132,CRD,8.0,0.0,0.5,0.0,10.9,2.4,1,1
8621,1C75EFA6369D7D494D7E8FB162086AF2,165C1370A96ED04557416C704EDE9E8F,CMT,1  ,N  ,2013-05-03 02:40:29,2013-05-03 03:13:55,3,2005,12.9,-73.994179,40.752617,-73.817337,40.768398,CRD,40.0,0.5,0.5,5.33,55.59,9.26,1,2
8622,710CAE26B9D7A9621DE7F8AF4B3EFDF6,59FBA4C6DD573B3D526BCE75599CF8C9,VTS,1  ,""""" ",2013-03-18 18:38:00,2013-03-18 18:46:00,3,480,1.58,-73.973053,40.761955,-73.975449,40.776894,CSH,7.5,1.0,0.5,0.0,9.0,0.0,0,0
8623,E6B521B1B859E2332125397D6CB6567E,5A31DE23D8F3F279E0A11583FFC2AF41,VTS,1  ,""""" ",2013-02-27 05:55:00,2013-02-27 05:59:00,1,240,0.59,-73.974655,40.756088,-73.974655,40.756088,CSH,4.5,0.5,0.5,0.0,5.5,0.0,0,0
8624,90B11B457EE0FB2D98E7350D18A8C5E8,FB27C4CB41AA382CF11988C8CD19BDD7,VTS,1  ,""""" ",2013-06-14 16:23:00,2013-06-14 16:49:00,1,1560,9.73,-73.862915,40.769653,-73.983017,40.735012,CRD,29.0,1.0,0.5,5.33,41.83,6.0,1,2
8625,546BDD8DB04690F1596714A1C6658E58,6E148A6B7F7125BE8F0E6C10D4D19FD3,CMT,1  ,N  ,2013-10-27 17:48:37,2013-10-27 17:53:48,1,311,0.8,-73.982307,40.778732,-73.986221,40.770782,CSH,5.0,0.0,0.5,0.0,5.5,0.0,0,0
8626,3A1C120525EFE99779F39B4866001C49,FB9E20E50ED497151305FE57DACD196A,VTS,1  ,""""" ",2013-11-21 16:09:00,2013-11-21 16:23:00,4,840,1.19,-73.970055,40.765598,-73.992111,40.74892,CRD,10.0,1.0,0.5,0.0,14.8,3.3,1,1
8627,73ACA541F39FF6546AE47324224FC257,51280F5591F844207E390F8F28EB5ED8,VTS,1  ,""""" ",2013-10-27 17:35:00,2013-10-27 17:42:00,1,420,1.8,-73.977928,40.786842,-73.985893,40.763874,CRD,8.0,0.0,0.5,0.0,10.1,1.6,1,1
8628,53D440656C3FC7573ED0BCCB6D3CEA31,86BDFB5BDB3285163E6771A98E05AB84,VTS,1  ,""""" ",2013-03-24 11:33:00,2013-03-24 11:50:00,1,1020,2.87,-74.005394,40.736946,-73.995071,40.769806,CRD,14.0,0.0,0.5,0.0,17.3,2.8,1,1
8629,B46B41857E936FCBBB66DC1948AC7310,E3A0147C3640FB3771E9303C8933ECF2,CMT,1  ,N  ,2013-11-23 13:27:26,2013-11-23 13:31:09,1,222,0.6,-73.992752,40.747997,-73.994629,40.741161,CRD,4.5,0.0,0.5,0.0,6.0,1.0,1,1
8630,9D00885D2304874EFB6F7A2070986452,183E684C4FB09473FCF158E5783527D2,CMT,1  ,N  ,2013-11-03 01:20:44,2013-11-03 01:36:33,1,948,5.0,-73.893784,40.761967,-73.888794,40.762306,CSH,18.0,0.5,0.5,0.0,19.0,0.0,0,0
8631,1216C3718738FF4A940E3E120DFC058A,67015E0139F44F19C3AF4D1821E70B27,CMT,1  ,N  ,2013-09-07 21:16:28,2013-09-07 21:19:05,1,157,0.3,-73.972977,40.761791,-73.968559,40.760029,CRD,3.5,0.5,0.5,0.0,5.85,1.35,1,1
8632,7676A5B9266D7A43A4BAB031ED9FB2AF,D54404572B4528DFC071E79B57413724,VTS,1  ,""""" ",2013-01-10 23:03:00,2013-01-10 23:12:00,2,540,1.82,-73.993256,40.752487,-73.976807,40.73912,CRD,8.5,0.5,0.5,0.0,11.75,2.25,1,1
8633,AC354C8F61774C6F08536819DC5A40A0,396E000650D6B780F69504A0717F42C8,VTS,1  ,""""" ",2013-12-13 12:29:00,2013-12-13 12:33:00,1,240,0.74,-73.989777,40.767311,-73.987778,40.775284,CSH,5.0,0.0,0.5,0.0,5.5,0.0,0,0
8634,5749FF186BDCDE110BF772A45A41BD69,C4646654F93FBD3CEF4F0087BC58C354,VTS,1  ,""""" ",2013-04-03 11:42:00,2013-04-03 11:44:00,1,120,0.4,-73.976845,40.747505,-73.974113,40.751446,CRD,3.5,0.0,0.5,0.0,4.7,0.7,1,1
8635,31642EC7B1A51589E044284B4901B510,E2B9B2A0000B0196935876E14332745A,CMT,1  ,N  ,2013-09-08 09:31:43,2013-09-08 09:42:20,1,636,2.9,-73.988838,40.743084,-73.958641,40.759903,CRD,12.0,0.0,0.5,0.0,15.0,2.5,1,1
8636,0971349D565465592780C908957EE890,506CF16057E3E000F3984BF65F885EDA,CMT,1  ,N  ,2013-07-09 14:21:43,2013-07-09 14:21:54,1,10,0.0,-73.874458,40.774025,-73.874557,40.774097,NOC,2.5,0.0,0.5,0.0,3.0,0.0,0,0
8637,35CD9CF4F2D066F3B0066D763755AA8A,4EC1D72B5123B54D09C9B6D44F2D26DC,CMT,1  ,N  ,2013-07-19 08:55:16,2013-07-19 09:01:10,1,354,0.7,-73.998528,40.734676,-74.004143,40.741577,CSH,5.5,0.0,0.5,0.0,6.0,0.0,0,0
8638,C5D9AFA00CBA0BAE5AAAC44F7B09947A,C1318B49A591213373973AB1988C1B21,CMT,1  ,N  ,2013-11-15 21:08:45,2013-11-15 21:22:15,1,809,3.8,-73.995857,40.759438,-73.952682,40.784096,CSH,13.5,0.5,0.5,0.0,14.5,0.0,0,0
8639,D52609A8F49FAA2E701B405865AD4B13,6A7D65C43109107B9E3B2B6E4EB72122,VTS,1  ,""""" ",2013-07-15 20:56:00,2013-07-15 21:13:00,1,1020,7.18,-73.992432,40.742531,-73.888771,40.751308,CRD,22.0,0.5,0.5,5.33,34.0,5.67,1,2
8640,574DF8C3233C672473DC0F1D82D8B302,FD433941F709A5F13EF7856B93A1A509,CMT,1  ,N  ,2013-12-14 00:17:09,2013-12-14 00:26:28,1,558,2.4,-73.985359,40.744366,-73.982147,40.771362,CRD,10.0,0.5,0.5,0.0,13.2,2.2,1,1
8641,8C3DB699DA9D5A86780602001DF0892D,2581E9302ABE589FB556E9E21D30BD6B,CMT,1  ,N  ,2013-06-11 15:50:56,2013-06-11 15:53:32,1,157,0.6,-73.976013,40.744659,-73.981972,40.738476,CRD,4.0,0.0,0.5,0.0,5.5,1.0,1,1
8642,A32E600A25374CB5498EC8641215CC9A,103F801F459D48A2BE131753D6E20464,CMT,1  ,N  ,2013-02-27 23:23:12,2013-02-27 23:41:55,1,1123,4.9,-73.992569,40.748348,-73.989639,40.687256,CRD,17.5,0.5,0.5,0.0,21.0,2.5,1,1
8643,AFB50386E99B6B248EA5C413E5B47490,CCA2833BD703697D7F08C5A1B9C13B49,CMT,1  ,N  ,2013-11-23 13:55:53,2013-11-23 14:03:27,1,453,0.7,-74.002129,40.738628,-74.008614,40.733582,CSH,6.5,0.0,0.5,0.0,7.0,0.0,0,0
8644,0331FE4690609ECF58AD5C24541CF8B6,5EDE7D6E17E14E702B5697994F8FC007,CMT,1  ,N  ,2013-03-30 20:17:44,2013-03-30 20:43:56,2,1572,4.9,-74.008659,40.719189,-73.946838,40.681427,CRD,20.0,0.5,0.5,0.0,26.25,5.25,1,2
8645,D03EFBB5896A151FEB225F5DE544B88E,81F4D289B722FD611877191B18905899,VTS,1  ,""""" ",2013-07-12 00:15:00,2013-07-12 00:36:00,1,1260,12.66,-73.984985,40.738628,-73.874313,40.772133,CRD,35.5,0.5,0.5,5.33,47.83,6.0,1,2
8646,5A5BB8DC62D505352C2D969E24B6F51D,8153C0D7842F09CDA4EB0850FAD0731E,CMT,1  ,N  ,2013-08-02 21:40:17,2013-08-02 21:47:20,1,422,2.1,-74.010475,40.718571,-74.003769,40.70594,CRD,9.0,0.5,0.5,0.0,12.5,2.5,1,1
8647,673FB8D38798B9F5B7D586F070919B1D,3DA8DE09D906A1DE05F242D923053941,VTS,1  ,""""" ",2013-04-17 16:12:00,2013-04-17 16:38:00,1,1560,10.16,-73.873238,40.773746,-73.973389,40.759632,CSH,30.0,1.0,0.5,5.33,36.83,0.0,0,0
8648,7BC39E3B2D55528A72DC0A8ACC2F2E19,DDACF899146E2B4D16FFEB354BB73359,VTS,1  ,""""" ",2013-03-23 01:20:00,2013-03-23 01:39:00,6,1140,2.53,-74.006599,40.73951,-73.986542,40.722183,CSH,14.0,0.5,0.5,0.0,15.0,0.0,0,0
8649,64A8726C996946F22A85754027A3F966,CDDA52B737B4A9F68B04B8EFE698C3AA,VTS,1  ,""""" ",2013-07-20 01:39:00,2013-07-20 01:47:00,1,480,1.56,-73.993874,40.741444,-73.992409,40.727428,CRD,8.0,0.5,0.5,0.0,10.7,1.7,1,1
8650,488775C94A7E3554E0B745E1215E64A2,43F5F0A819009C2D26525987BD9F1B5C,CMT,1  ,N  ,2013-12-17 16:38:36,2013-12-17 16:57:27,1,1131,1.9,-73.962143,40.776157,-73.981995,40.76162,CSH,12.5,1.0,0.5,0.0,14.0,0.0,0,0
8651,6F7089862163CB444731095F59BB15B9,47557F52AC4140FDBF1647E1AFA44791,CMT,1  ,N  ,2013-10-15 21:33:20,2013-10-15 21:56:20,1,1380,6.8,-74.003708,40.74313,-73.925529,40.759083,CRD,22.5,0.0,0.5,0.0,28.75,5.75,1,2
8652,15B263880AC5C43D1F42E70143F48EB9,C0CA69F462BAD3792A68A9032502E914,CMT,1  ,N  ,2013-12-26 16:39:57,2013-12-26 16:50:00,1,603,2.1,-73.965179,40.755047,-73.981842,40.771221,CRD,9.5,1.0,0.5,0.0,13.2,2.2,1,1
8653,0D18ECEB37E6F4B872358C215B75FF49,2C462C8BB1B81F148684719A02926C00,CMT,1  ,N  ,2013-11-29 14:37:59,2013-11-29 14:48:49,1,650,2.1,-73.9785,40.760853,-73.956795,40.780704,CRD,9.5,0.0,0.5,0.0,10.0,0.0,0,0
8654,B674C9D8E118FB3FF8DB640D5D56DBF3,4626C9FE17E1AAD39BC797B3F6417C78,CMT,1  ,N  ,2013-05-20 17:53:22,2013-05-20 17:56:58,1,216,0.7,-73.974396,40.791458,-73.980995,40.782089,CSH,5.0,1.0,0.5,0.0,6.5,0.0,0,0
8655,4094D065CC47F9CA6FFEA3B0DAAAAD17,18E3409807C5A6096D7F1A9DB4A798BC,CMT,1  ,N  ,2013-12-28 00:01:06,2013-12-28 00:04:25,2,198,0.6,-73.992653,40.725391,-74.001472,40.726318,CRD,4.5,0.5,0.5,0.0,6.5,1.0,1,1
8656,F3E2A4B1FD905E4E16BDFB7DA21EE05C,DF3FFDE9C15A9CB72075752FBEA1ABF5,CMT,1  ,N  ,2013-04-23 07:56:51,2013-04-23 08:13:51,1,1019,2.2,-73.954643,40.777885,-73.978516,40.759956,CSH,12.5,0.0,0.5,0.0,13.0,0.0,0,0
8657,AD9DB38F0A8D78151A5E34F5C824FF4A,5CE775366384B2B4A3AA751B3A49E561,CMT,1  ,N  ,2013-10-25 20:40:11,2013-10-25 20:44:06,1,234,0.3,-73.96283,40.774693,-73.962212,40.773838,CSH,4.5,0.5,0.5,0.0,5.5,0.0,0,0
8658,A5C5829AE286202895948B8F61952358,4610E4CD5C2F1FB3CA3481417366C51A,VTS,1  ,""""" ",2013-12-21 11:39:00,2013-12-21 11:54:00,1,900,1.74,-73.963837,40.771252,-73.983513,40.764713,CRD,11.0,0.0,0.5,0.0,13.7,2.2,1,1
8659,2A4681196DB5419EB816DFE971E070A5,7648AE85B92F8FC4F6F4F3E771D9A23D,CMT,1  ,N  ,2013-02-11 09:32:12,2013-02-11 10:13:14,1,2461,15.6,-73.862808,40.769169,-74.012703,40.70211,CRD,45.0,0.0,0.5,4.8,60.36,10.06,1,3
8660,435791DC94B338F733AF61DC98C7CE39,A938892888C87B625DF4C610C1909C47,CMT,1  ,N  ,2013-01-30 15:25:44,2013-01-30 16:07:55,1,2530,10.9,-73.995895,40.753975,-73.865738,40.770996,CSH,38.0,0.0,0.5,4.8,43.3,0.0,0,0
8661,1292912335075087DCDCD2B8771A1B74,0A6F800A83B90CCF269FA66FC17AD800,VTS,1  ,""""" ",2013-01-19 13:34:00,2013-01-19 13:48:00,1,840,3.32,-73.982086,40.771004,-73.957687,40.806393,CSH,13.0,0.0,0.5,0.0,13.5,0.0,0,0
8662,ED7A06D80D0F51DA041E783E51F113EB,350A3FCBE3492A141B146DE33AD20D1A,VTS,2  ,""""" ",2013-05-28 14:20:00,2013-05-28 15:06:00,1,2760,15.21,-73.806442,40.652588,-73.979324,40.750465,CSH,52.0,0.0,0.5,5.33,57.83,0.0,0,0
8663,08B8CD4A3E1A0804F67F9B4328411987,6333BC6925C45B91FBCE7A5BC8FD7107,VTS,5  ,""""" ",2013-02-21 21:43:00,2013-02-21 22:01:00,1,1080,3.86,-73.976532,40.747532,-74.027206,40.759895,CRD,40.0,0.0,0.5,10.25,55.75,5.0,1,1
8664,B5332FF1A3782CC7610AEBDF98D0A1F3,40DCB900FFFAB892377DE1988EE10D17,VTS,1  ,""""" ",2013-07-18 14:34:00,2013-07-18 14:41:00,1,420,1.43,-73.976532,40.775318,-73.959587,40.776749,CRD,7.5,0.0,0.5,0.0,10.0,2.0,1,1
8665,C2D5A84F0C0E54AFC1723E124D2115F1,E2DB4CFB8420A4579E870F2FC1F871E7,VTS,1  ,""""" ",2013-08-11 13:00:00,2013-08-11 13:06:00,1,360,1.45,-73.973892,40.763802,-73.961761,40.779423,CSH,6.5,0.0,0.5,0.0,7.0,0.0,0,0
8666,22467390B5CCC51FD1B12659F6084B2F,C6950C0B0D747FAFAAB99A92EB26D09A,VTS,1  ,""""" ",2013-04-02 16:23:00,2013-04-02 16:28:00,5,300,0.84,-73.985954,40.75621,-73.994164,40.745861,CSH,5.5,1.0,0.5,0.0,7.0,0.0,0,0
8667,150A256F12EA233E8885B9DC6C37F96D,A47F116491995630089FEA61E56AEC4D,CMT,1  ,N  ,2013-05-18 16:02:37,2013-05-18 16:14:24,1,707,2.3,-73.994949,40.745415,-73.973099,40.755753,CRD,10.5,0.0,0.5,0.0,13.2,2.2,1,1
8668,DDFC91F1EC01BD6E890BF70C45FB1F52,F1E141B352080CD7E222121884461CC7,VTS,1  ,""""" ",2013-05-01 19:35:00,2013-05-01 19:46:00,5,660,0.76,-73.970627,40.754864,-73.981529,40.754841,CRD,8.0,1.0,0.5,0.0,11.75,2.25,1,1
8669,496644932DF3932605C22C7926FF0FE0,F3FEBA82F68FC5038DAD9D1A68F8FF37,CMT,1  ,N  ,2013-12-09 21:47:00,2013-12-09 21:51:52,1,292,1.1,-74.007568,40.740944,-74.002022,40.730461,CSH,6.0,0.5,0.5,0.0,7.0,0.0,0,0
8670,83E581546971D26ABE2DB52B7AE60BC0,BC4ABC63FA29A52485BC98CD193D5F40,VTS,1  ,""""" ",2013-12-22 21:26:00,2013-12-22 21:36:00,1,600,2.04,-73.981773,40.779301,-74.004417,40.717041,CRD,9.0,0.5,0.5,0.0,11.5,1.5,1,1
8671,670501134C86B2DA67D4BD7D05C9444E,0D9A7B20D5CE5E86D5117C1C6B96A419,CMT,1  ,N  ,2013-01-23 21:45:51,2013-01-23 22:00:03,1,852,3.4,-73.978691,40.724373,-73.981529,40.689789,CRD,14.0,0.5,0.5,0.0,18.0,3.0,1,1
8672,9DE7A29B1641081628DADA38CBBEB914,FDA07C52970D89A9BBE5DE590CB6FB3F,CMT,1  ,N  ,2013-04-01 00:09:09,2013-04-01 00:31:38,1,1349,16.2,-73.776649,40.645313,-73.94165,40.711178,CSH,44.0,0.5,0.5,0.0,45.0,0.0,0,0
8673,92D1B7DA56656EB3BA6D07CC768ED0B2,61A80A62ED9CCF05928A2DA9A7879B66,CMT,1  ,N  ,2013-01-13 04:16:38,2013-01-13 04:28:47,1,729,3.7,-73.977112,40.785038,-73.974205,40.747414,CRD,13.5,0.5,0.5,0.0,17.4,2.9,1,1
8674,925FAAB0AEC05317DCD15C9EA48B26B3,52DF74CF19155D44C87E64FF9E715F43,VTS,1  ,""""" ",2013-12-13 15:26:00,2013-12-13 15:37:00,1,660,1.44,-73.972336,40.759743,-73.97789,40.771889,CSH,8.5,0.0,0.5,0.0,9.0,0.0,0,0
8675,0FEC14D7BF64A02ED5CE297655134E91,8C6ED6692A090ED4A3C076DAF55E02A4,VTS,1  ,""""" ",2013-06-29 02:03:00,2013-06-29 02:19:00,3,960,3.71,-73.988121,40.7229,-73.963333,40.757378,CSH,14.0,0.5,0.5,0.0,15.0,0.0,0,0
8676,21C89CB0DE8643ED859595414FE32062,B72B62E2AB5EF72E1A2EFF4EDC5F8A96,CMT,1  ,N  ,2013-08-25 19:15:35,2013-08-25 19:19:19,1,224,0.7,-73.998001,40.740799,-74.007004,40.732883,CSH,5.0,0.0,0.5,0.0,5.5,0.0,0,0
8677,72798E6FC08F7852E7BB059887369FF1,B777A4CF44406E42B517BC605E34A910,VTS,1  ,""""" ",2013-05-30 21:12:00,2013-05-30 21:36:00,2,1440,5.33,-74.005592,40.750988,-73.948853,40.773701,CRD,21.5,0.5,0.5,0.0,25.0,2.5,1,1
8678,3E78E14594AC31EDB9D879880962CC90,4D9A81A7783EDC0D7145C89DE4E4560F,VTS,1  ,""""" ",2013-06-19 23:03:00,2013-06-19 23:16:00,4,780,4.22,-74.015915,40.71122,-73.990219,40.761993,CRD,15.0,0.5,0.5,0.0,17.0,1.0,1,1
8679,DD82E267BA0BC30D4C92778E186FD512,7A89CD1ABBFE52F61E8EE02DC3272792,VTS,1  ,""""" ",2013-04-27 23:40:00,2013-04-27 23:54:00,5,840,3.44,-74.005836,40.717735,-74.007004,40.743916,CRD,13.5,0.5,0.5,0.0,17.3,2.8,1,1
8680,C34CEB1F63F59A43297B9DFB35F9C561,A2AAF2102F3D8AF40503AD140EF1B840,CMT,1  ,N  ,2013-11-17 03:56:53,2013-11-17 04:03:33,1,400,1.6,-73.987892,40.724091,-73.994652,40.73822,CRD,7.0,0.0,0.5,0.0,9.0,1.5,1,1
8681,8A85629DAF5BC8D0ED04FD0E3D663A61,FFF909B1353148850AD3E40BB878618B,VTS,1  ,""""" ",2013-12-29 13:54:00,2013-12-29 14:06:00,5,720,3.48,-73.987991,40.7369,-73.953949,40.770607,CSH,12.0,0.0,0.5,0.0,12.5,0.0,0,0
8682,430D7E81CB45708C7F9E7AC8554C5049,EB6A1C4BC05463BB9F5FA814E52BB45C,VTS,1  ,""""" ",2013-06-10 13:43:00,2013-06-10 13:49:00,5,360,1.58,-73.977287,40.775944,-73.969704,40.789944,CSH,7.0,0.0,0.5,0.0,7.5,0.0,0,0
8683,A982F93EDA7221BCA997CAF904AADB3E,D3497EC537CC11B79FB0614081410270,CMT,1  ,N  ,2013-01-02 18:37:06,2013-01-02 18:42:15,1,308,1.0,-73.982346,40.782875,-73.972847,40.79575,CRD,6.0,1.0,0.5,0.0,9.37,1.87,1,1
8684,6CE20A8D4E3097006E4C4BD9D7A01BC4,9DA54FF273BAB9AF1304626BAED9ED5E,VTS,1  ,""""" ",2013-01-15 13:23:00,2013-01-15 13:36:00,1,780,1.88,-73.968765,40.75758,-73.98745,40.740623,CRD,10.5,0.0,0.5,0.0,13.1,2.1,1,1
